Frame Number,C1,C2,C3,C4
20816,1,0,0,1
20817,1,0,0,1
20818,1,0,0,1
20819,1,0,0,1
20820,1,0,0,1
20821,1,0,0,0
20822,1,0,0,0
20823,1,0,0,0
20824,1,0,0,0
20825,1,0,0,0
20826,1,0,0,0
20827,1,0,0,0
20828,1,0,0,0
20829,1,0,0,0
20833,1,0,0,0
20834,1,0,0,0
20835,1,0,0,0
20836,1,0,0,0
20837,1,0,0,0
20841,1,0,0,0
20842,1,0,0,0
20843,1,0,0,0
20844,1,0,0,0
20845,1,0,0,0
20846,1,0,0,0
20847,1,0,0,0
20848,1,0,0,0
20849,1,0,0,0
20850,1,0,0,0
20851,1,0,0,0
20852,1,0,0,0
20853,1,0,0,0
20855,1,0,0,0
20856,1,0,0,0
20857,1,0,0,0
20858,1,0,0,0
20859,1,0,0,0
20860,1,0,0,0
20872,1,0,0,0
20873,1,0,0,0
20874,1,0,0,0
20875,1,0,0,0
20876,1,0,0,0
20877,1,0,0,0
20878,1,0,0,0
20879,1,0,0,0
20880,1,0,0,0
20881,1,0,0,0
20882,1,0,0,0
20883,1,0,0,0
20884,1,0,0,0
20885,1,0,0,0
20886,1,0,0,0
20887,1,0,0,0
20888,1,0,0,0
20889,1,0,0,0
20890,1,0,0,0
20891,1,0,0,0
20892,1,0,0,0
20893,1,0,0,0
20894,1,0,0,0
20895,1,0,0,0
20896,1,0,0,0
20897,1,0,0,0
20898,1,0,0,0
20899,1,0,0,0
20900,1,0,0,0
20901,1,0,0,0
20902,1,0,0,0
20903,1,0,0,0
20904,1,0,0,0
20905,1,0,0,0
20906,1,0,0,0
20907,1,0,0,0
20910,1,0,0,0
20911,1,0,0,0
20912,1,0,0,0
20913,1,0,0,0
20914,1,0,0,0
20915,1,0,0,0
20916,1,0,0,0
20917,1,0,0,0
20918,1,0,0,0
20919,1,0,0,0
20920,1,0,0,0
20924,1,0,0,0
20925,1,0,0,0
20926,1,0,0,0
20927,1,0,0,0
20928,1,0,0,0
20929,1,0,0,0
20930,1,0,0,0
20931,1,0,0,0
20934,1,0,0,0
20935,1,0,0,0
20938,1,0,0,0
20939,1,0,0,0
20940,1,0,0,0
20941,1,0,0,0
20942,1,0,0,0
20943,1,0,0,0
20944,1,0,0,0
20945,1,0,0,0
20946,1,0,0,0
20947,1,0,0,0
20950,1,0,0,0
20951,1,0,0,0
20952,1,0,0,0
20953,1,0,0,0
20954,1,0,0,0
20955,1,0,0,0
20956,1,0,0,0
20957,1,0,0,0
20958,1,0,0,0
20959,1,0,0,0
20960,1,0,0,0
20961,1,0,0,0
20962,1,0,0,0
20963,1,0,0,0
20964,1,0,0,0
20965,1,0,0,0
20966,1,0,0,0
20967,1,0,0,0
20968,1,0,0,0
20969,1,0,0,0
20970,1,0,0,0
20971,1,0,0,0
20972,1,0,0,0
20973,1,0,0,0
20974,1,0,0,0
20975,1,0,0,0
20976,1,0,0,0
20977,1,0,0,0
20978,1,0,0,0
20979,1,0,0,0
20980,1,0,0,0
20981,1,0,0,0
20982,1,0,0,0
20983,1,0,0,0
20984,1,0,0,0
20985,1,0,0,0
20989,1,0,0,0
20990,1,0,0,0
20992,1,0,0,0
20993,1,0,0,0
20994,1,0,0,0
20995,1,0,0,0
20996,1,0,0,0
20997,1,0,0,0
20998,1,0,0,0
20999,1,0,0,0
21000,1,0,0,0
21001,1,0,0,0
21002,1,0,0,0
21003,1,0,0,0
21004,1,0,0,0
21005,1,0,0,0
21006,1,0,0,0
21007,1,0,0,0
21008,1,0,0,0
21009,1,0,0,0
21010,1,0,0,0
21011,1,0,0,0
21012,1,0,0,0
21013,1,0,0,0
21014,1,0,0,0
21017,1,0,0,1
21018,1,0,0,1
21019,1,0,0,1
21020,1,0,0,1
21021,1,0,0,0
21022,1,0,0,0
21023,1,0,0,1
21024,1,0,0,1
21025,1,0,0,1
21026,1,0,0,1
21027,1,0,0,1
21028,1,0,0,0
21029,1,0,0,1
21030,1,0,0,1
21031,1,0,0,0
21032,1,0,0,0
21033,1,0,0,0
21034,1,0,0,0
21035,1,0,0,0
21036,1,0,0,0
21037,1,0,0,0
21038,1,0,0,0
21039,1,0,0,0
21040,1,0,0,0
21041,1,0,0,0
21042,1,0,0,0
21043,1,0,0,0
21044,1,0,0,0
21045,1,0,0,0
21046,1,0,0,0
21047,1,0,0,1
21048,1,0,0,1
21049,1,0,0,1
21050,1,0,0,1
21051,1,0,0,1
21052,1,0,0,1
21053,1,0,0,1
21054,1,0,0,1
21055,0,0,0,1
21056,0,0,0,1
21057,1,0,0,1
21058,1,0,0,1
21059,1,0,0,1
21060,1,0,0,1
21061,1,0,0,1
21062,1,0,0,1
21063,0,0,0,1
21064,0,0,0,1
21065,0,0,0,1
21066,0,0,0,1
21067,1,0,0,1
21068,1,0,0,1
21069,1,0,0,1
21070,1,0,0,1
21071,1,0,0,1
21072,1,0,0,1
21073,1,0,0,1
21074,1,0,0,1
21075,1,0,0,1
21076,1,0,0,1
21077,1,0,0,1
21078,1,0,0,1
21079,1,0,0,1
21080,1,0,0,1
21081,1,0,0,1
21082,1,0,0,1
21083,1,0,0,1
21084,1,0,0,1
21085,1,0,0,1
21086,0,0,0,1
21087,0,0,0,1
21088,0,0,0,1
21089,0,0,0,1
21090,0,0,0,1
21091,0,0,0,1
21092,0,0,0,1
21093,0,0,0,1
21094,0,0,0,1
21103,1,0,0,0
21104,1,0,0,0
21105,1,0,0,0
21106,1,0,0,0
21107,1,0,0,0
21108,1,0,0,0
21109,1,0,0,0
21110,1,0,0,0
21111,1,0,0,0
21112,1,0,0,0
21113,1,0,0,0
21114,1,0,0,0
21115,1,0,0,1
21116,1,0,0,1
21117,1,0,0,1
21118,1,0,0,1
21119,1,0,0,1
21120,1,0,0,1
21121,1,0,0,1
21122,1,0,0,1
21123,1,0,0,1
21124,1,0,0,1
21125,1,0,0,1
21126,1,0,0,1
21127,1,0,0,1
21128,1,0,0,1
21129,1,0,0,1
21130,1,0,0,1
21131,1,0,0,1
21132,1,0,0,1
21133,1,0,0,1
21134,1,0,0,1
21135,1,0,0,1
21136,0,0,0,1
21137,0,0,0,1
21138,0,0,0,1
21139,0,0,0,1
21140,0,0,0,1
21141,0,0,0,1
21142,0,0,0,1
21143,0,0,0,1
21144,1,0,0,1
21145,1,0,0,1
21146,1,0,0,1
21147,1,0,0,1
21148,1,0,0,1
21149,1,0,0,1
21150,1,0,0,1
21151,1,0,0,1
21152,1,0,0,1
21153,1,0,0,1
21154,1,0,0,1
21155,1,0,0,1
21156,1,0,0,1
21157,1,0,0,1
21158,1,0,0,1
21159,1,0,0,1
21160,1,0,0,1
21161,1,0,0,1
21162,1,0,0,1
21163,1,0,0,1
21164,1,0,0,1
21165,1,0,0,1
21166,1,0,0,1
21167,1,0,0,1
21168,1,0,0,1
21169,1,0,0,1
21170,1,0,0,1
21171,1,0,0,1
21172,1,0,0,1
21173,1,0,0,1
21174,1,0,0,1
21175,1,0,0,1
21176,1,0,0,1
21177,1,0,0,1
21178,1,0,0,1
21179,1,0,0,1
21180,1,0,0,1
21181,1,0,0,1
21182,1,0,0,1
21183,1,0,0,1
21184,1,0,0,1
21185,1,0,0,1
21186,1,0,0,1
21187,1,0,0,1
21188,1,0,0,1
21189,1,0,0,1
21190,1,0,0,1
21191,1,0,0,1
21192,1,0,0,1
21193,1,0,0,1
21194,1,0,0,1
21195,1,0,0,1
21196,1,0,0,1
21197,1,0,0,1
21198,1,0,0,1
21199,1,0,0,1
21200,1,0,0,1
21201,1,0,0,1
21202,1,0,0,1
21203,1,0,0,1
21204,1,0,0,1
21205,1,0,0,1
21206,1,0,0,1
21207,1,0,0,1
21208,1,0,0,1
21209,1,0,0,1
21210,1,0,0,1
21211,1,0,0,1
21212,0,0,0,1
21213,0,0,0,1
21214,1,0,0,1
21215,1,0,0,1
21216,1,0,0,1
21217,1,0,0,1
21218,1,0,0,1
21219,1,0,0,0
21220,1,0,0,0
21221,1,0,0,1
21222,1,0,0,1
21223,1,0,0,1
21224,1,0,0,1
21225,1,0,0,1
21226,1,0,0,1
21227,1,0,0,1
21228,1,0,0,1
21229,1,0,0,1
21230,1,0,0,1
21231,0,0,0,1
21232,0,0,0,1
21233,0,0,0,1
21234,1,0,0,1
21235,1,0,0,1
21236,1,0,0,1
21237,1,0,0,1
21238,1,0,0,1
21239,1,0,0,1
21240,1,0,0,1
21241,1,0,0,1
21242,1,0,0,1
21243,1,0,0,1
21244,1,0,0,1
21245,1,0,0,1
21246,1,0,0,1
21247,1,0,0,1
21248,1,0,0,1
21249,1,0,0,1
21250,1,0,0,1
21251,1,0,0,1
21252,1,0,0,1
21253,1,0,0,1
21254,1,0,0,1
21255,1,0,0,1
21256,1,0,0,1
21257,1,0,0,1
21258,1,0,0,1
21259,1,0,0,1
21260,1,0,0,1
21261,1,0,0,1
21262,1,0,0,1
21263,1,0,0,1
21264,1,0,0,1
21265,1,0,0,1
21266,1,0,0,1
21267,1,0,0,1
21268,0,0,0,1
21269,0,0,0,1
21270,0,0,0,1
21271,0,0,0,1
21272,0,0,0,1
21273,0,0,0,1
21274,0,0,0,1
21275,0,0,0,1
21276,0,0,0,1
21277,0,0,0,1
21278,0,0,0,1
21279,0,0,0,1
21280,0,0,0,1
21281,0,0,0,1
21282,0,0,0,1
21283,0,0,0,1
21284,0,0,0,1
21285,0,0,0,1
21286,0,0,0,1
21287,0,0,0,1
21288,0,0,0,1
21289,0,0,0,1
21290,0,0,0,1
21291,0,0,0,1
21292,0,0,0,1
21293,0,0,0,1
21294,0,0,0,1
21296,0,0,0,1
21297,0,0,0,1
21301,0,0,0,1
21302,0,0,0,1
21303,0,0,0,1
21304,0,0,0,1
21305,0,0,0,1
21306,0,0,0,1
21307,0,0,0,1
21308,0,0,0,1
21309,0,0,0,1
21310,0,0,0,1
21311,0,0,0,1
21338,0,0,0,1
21339,0,0,0,1
21340,0,0,0,1
21341,0,0,0,1
21342,0,0,0,1
21343,0,0,0,1
21344,0,0,0,1
21345,0,0,0,1
21346,0,0,0,1
21347,0,0,0,1
21348,0,0,0,1
21349,0,0,0,1
21350,0,0,0,1
21351,0,0,0,1
21352,0,0,0,1
21354,0,0,0,1
21355,0,0,0,1
21356,0,0,0,1
21357,0,0,0,1
21358,0,0,0,1
21359,0,0,0,1
21360,0,0,0,1
21361,0,0,0,1
21362,0,0,0,1
21363,0,0,0,1
21364,0,0,0,1
21367,0,0,0,1
21368,0,0,0,1
21369,0,0,0,1
21370,0,0,0,1
21371,0,0,0,1
21372,0,0,0,1
21373,0,0,0,1
21374,0,0,0,1
21375,0,0,0,1
21376,0,0,0,1
21377,0,0,0,1
21378,0,0,0,1
21379,0,0,0,1
21380,0,0,0,1
21381,0,0,0,1
21382,0,0,0,1
21383,0,0,0,1
21384,0,0,0,1
21385,0,0,0,1
21386,0,0,0,1
21387,0,0,0,1
21388,0,0,0,1
21389,0,0,0,1
21390,0,0,0,1
21391,0,0,0,1
21392,0,0,0,1
21393,0,0,0,1
21394,0,0,0,1
21395,0,0,0,1
21396,0,0,0,1
21397,0,0,0,1
21398,0,0,0,1
21399,0,0,0,1
21400,0,0,0,1
21401,0,0,0,1
21402,0,0,0,1
21403,0,0,0,1
21407,0,0,0,1
21408,0,0,0,1
21411,0,0,0,1
21412,0,0,0,1
21413,0,0,0,1
21414,0,0,0,1
21415,0,0,0,1
21416,0,0,0,1
21417,0,0,0,1
21418,0,0,0,1
21419,0,0,0,1
21420,0,0,0,1
21426,0,0,0,1
21427,0,0,0,1
21428,0,0,0,1
21429,0,0,0,1
21493,0,0,0,1
21494,0,0,0,1
21509,0,0,0,1
21510,0,0,0,1
21511,0,0,0,1
21536,0,0,0,1
21537,0,0,0,1
21542,0,0,0,1
21543,0,0,0,1
21544,0,0,0,1
21545,0,0,0,1
21551,0,0,0,1
21577,0,0,0,1
21579,0,0,1,0
21580,0,0,1,1
21581,0,0,1,1
21582,0,0,1,0
21583,0,0,1,0
21584,0,0,1,0
21585,0,0,1,0
21586,0,0,1,0
21587,0,0,1,1
21588,0,0,0,1
21628,0,0,0,1
21629,0,0,0,1
21630,0,0,0,1
21631,0,0,0,1
21632,0,0,0,1
21633,0,0,0,1
21634,0,0,0,1
21685,0,0,0,1
21686,0,0,0,1
21687,0,0,0,1
21688,0,0,0,1
21697,1,0,0,0
21698,1,0,0,0
21699,1,0,0,0
21700,1,0,0,0
21701,1,0,0,0
21702,1,0,0,0
21703,1,0,0,0
21704,1,0,0,0
21705,1,0,0,0
21706,1,0,0,0
21748,0,0,0,1
21749,0,0,0,1
21750,0,0,0,1
21751,0,0,0,1
21752,0,0,0,1
21753,0,0,0,1
21754,0,0,0,1
21755,0,0,0,1
21756,0,0,0,1
21757,0,0,0,1
21758,0,0,0,1
21759,0,0,0,1
21768,0,0,0,1
21769,0,0,0,1
21770,0,0,0,1
21788,0,0,0,1
21789,0,0,0,1
21790,0,0,0,1
21791,0,0,0,1
21792,0,0,0,1
21793,0,0,0,1
21794,0,0,0,1
21795,0,0,0,1
21796,0,0,0,1
21797,0,0,0,1
21798,0,0,0,1
21799,0,0,0,1
21800,0,0,0,1
21801,0,0,0,1
21812,0,0,0,1
21814,0,0,1,0
21815,0,0,1,0
21816,0,0,1,0
21819,0,0,1,0
21820,0,0,1,0
21832,0,0,1,0
21833,0,0,1,0
21834,0,0,1,0
21835,0,0,1,0
21836,0,0,1,0
21837,0,0,1,0
21838,0,0,1,0
21839,0,0,1,0
21840,0,0,1,0
21841,0,0,1,0
21842,0,0,1,0
21843,0,0,1,0
21844,0,0,1,0
21845,0,0,1,0
21846,0,0,1,0
21847,0,0,1,0
21848,0,0,1,0
21849,0,0,1,0
21850,0,0,1,0
21851,0,0,1,0
21868,0,0,1,0
21869,0,0,1,0
21870,0,0,1,0
21871,0,0,1,0
21872,0,0,1,0
21873,0,0,1,0
21874,0,0,1,0
21875,0,0,1,0
21876,0,0,1,0
21877,0,0,1,0
22236,1,0,0,0
22237,1,0,0,0
22238,1,0,0,0
22239,1,0,0,0
22240,1,0,0,0
22241,1,0,0,0
22242,1,0,0,0
22243,1,0,0,0
23218,0,0,0,1
23219,0,0,0,1
23221,0,0,0,1
23222,0,0,0,1
23223,0,0,0,1
23224,0,0,0,1
23225,0,0,0,1
23226,0,0,0,1
23227,0,0,0,1
23228,0,0,0,1
23229,0,0,0,1
23230,0,0,0,1
23231,0,0,0,1
23232,0,0,0,1
23233,0,0,0,1
23234,0,0,0,1
23235,0,0,0,1
23236,0,0,0,1
23237,0,0,0,1
23238,0,0,0,1
23239,0,0,0,1
23240,0,0,0,1
23241,0,0,0,1
23242,0,0,0,1
23243,0,0,0,1
23244,0,0,0,1
23245,0,0,0,1
23246,0,0,0,1
23247,0,0,0,1
23248,0,0,0,1
23249,0,0,0,1
23250,0,0,0,1
23251,0,0,0,1
23252,0,0,0,1
23253,0,0,0,1
23254,0,0,0,1
23255,0,0,0,1
23327,0,0,0,1
23328,0,0,0,1
23329,0,0,0,1
23330,0,0,0,1
23331,0,0,0,1
23332,0,0,0,1
23333,0,0,0,1
23396,0,0,1,0
23397,0,0,1,0
23450,0,0,0,1
23451,0,0,0,1
23478,0,0,0,1
23499,0,0,0,1
23500,0,0,0,1
23517,0,0,0,1
23536,0,0,0,1
23537,0,0,0,1
23542,0,0,0,1
23543,0,0,0,1
23544,0,0,0,1
23548,0,0,0,1
23549,0,0,0,1
23559,0,0,0,1
23560,0,0,0,1
23561,0,0,0,1
23562,0,0,0,1
23563,0,0,0,1
23564,0,0,0,1
23565,0,0,0,1
23566,0,0,0,1
23567,0,0,0,1
23568,0,0,0,1
23569,0,0,0,1
23570,0,0,0,1
23571,0,0,0,1
23572,0,0,0,1
23573,0,0,0,1
23577,0,0,1,1
23578,0,0,1,1
23579,0,0,1,1
23580,0,0,1,1
23581,0,0,1,1
23582,0,0,1,0
23583,0,0,1,0
23584,0,0,1,0
23585,0,0,1,0
23586,0,0,1,0
23587,0,0,1,0
23588,0,0,1,0
23589,0,0,1,0
23590,0,0,1,0
23591,0,0,1,1
23592,0,0,1,1
23593,0,0,1,1
23594,0,0,0,1
23595,0,0,0,1
23596,0,0,0,1
23620,0,0,0,1
23621,0,0,0,1
23622,0,0,0,1
23623,0,0,0,1
23624,0,0,0,1
23625,0,0,0,1
23626,0,0,0,1
23627,0,0,0,1
23628,0,0,0,1
23630,0,0,0,1
23631,0,0,0,1
23632,0,0,0,1
23633,0,0,0,1
23634,0,0,0,1
23635,0,0,0,1
23636,0,0,0,1
23637,0,0,0,1
23638,0,0,0,1
23639,0,0,0,1
23640,0,0,0,1
23641,0,0,0,1
23642,0,0,0,1
23643,0,0,0,1
23644,0,0,0,1
23659,0,0,0,1
23660,0,0,0,1
23661,0,0,0,1
23662,0,0,0,1
23663,0,0,0,1
23664,0,0,0,1
23665,0,0,0,1
23666,0,0,0,1
23667,0,0,0,1
23668,0,0,0,1
23669,0,0,0,1
23670,0,0,0,1
23685,0,0,0,1
23686,0,0,0,1
23687,0,0,0,1
23688,0,0,0,1
23689,0,0,0,1
23690,0,0,0,1
23691,0,0,0,1
23692,0,0,0,1
23693,0,0,0,1
23694,0,0,0,1
23695,0,0,0,1
23696,0,0,0,1
23697,0,0,0,1
23698,0,0,0,1
23699,0,0,0,1
23704,0,0,0,1
23705,0,0,0,1
23706,0,0,0,1
23707,0,0,0,1
23708,0,0,0,1
23709,0,0,0,1
23710,0,0,0,1
23711,0,0,0,1
23712,0,0,0,1
23713,0,0,0,1
23714,0,0,0,1
23715,0,0,0,1
23716,0,0,0,1
23717,0,0,0,1
23718,0,0,0,1
23719,0,0,0,1
23720,0,0,0,1
23721,0,0,0,1
23722,0,0,0,1
23723,0,0,0,1
23724,0,0,0,1
23725,0,0,0,1
23726,0,0,0,1
23727,0,0,0,1
23730,0,0,0,1
23731,0,0,0,1
23732,0,0,0,1
23733,0,0,0,1
23734,0,0,0,1
23735,0,0,0,1
23736,0,0,0,1
23737,0,0,0,1
23738,0,0,0,1
23739,0,0,0,1
23740,0,0,0,1
23741,0,0,0,1
23742,0,0,0,1
23743,0,0,0,1
23744,0,0,0,1
23745,0,0,0,1
23746,0,0,0,1
23747,0,0,0,1
23748,0,0,0,1
23749,0,0,0,1
23750,0,0,0,1
23751,0,0,0,1
23752,0,0,0,1
23753,0,0,0,1
23754,0,0,0,1
23755,0,0,0,1
23762,0,0,0,1
23763,0,0,0,1
23764,0,0,0,1
23765,0,0,0,1
23766,0,0,0,1
23767,0,0,0,1
23768,0,0,0,1
23769,0,0,0,1
23770,0,0,0,1
23771,0,0,0,1
23772,0,0,0,1
23773,0,0,0,1
23774,0,0,0,1
23775,0,0,0,1
23776,0,0,0,1
24218,1,0,0,0
24219,1,0,0,0
24220,1,0,0,0
24221,1,0,0,0
24222,1,0,0,0
24223,1,0,0,0
24224,1,0,0,0
24225,1,0,0,0
24226,1,0,0,0
24227,1,0,0,0
24228,1,0,0,0
24229,1,0,0,0
24230,1,0,0,0
24231,1,0,0,0
24232,1,0,0,0
24233,1,0,0,0
24234,1,0,0,0
24235,1,0,0,0
24236,1,0,0,0
24237,1,0,0,0
24238,1,0,0,0
24239,1,0,0,0
24240,1,0,0,0
24241,1,0,0,0
24242,1,0,0,0
24243,1,0,0,0
24244,1,0,0,0
24245,1,0,0,0
24246,1,0,0,0
24247,1,0,0,0
24248,1,0,0,0
24249,1,0,0,0
24250,1,0,0,0
24251,1,0,0,0
24252,1,0,0,0
24255,1,0,0,0
24256,1,0,0,0
24257,1,0,0,0
24258,1,0,0,0
24259,1,0,0,0
24260,1,0,0,0
24261,1,0,0,0
24262,1,0,0,0
24263,1,0,0,0
24264,1,0,0,0
24265,1,0,0,0
24266,1,0,0,0
24267,1,0,0,0
24268,1,0,0,0
24271,1,0,0,0
24272,1,0,0,0
24273,1,0,0,0
24274,1,0,0,0
24275,1,0,0,0
24276,1,0,0,0
24277,1,0,0,0
24278,1,0,0,0
24279,1,0,0,0
24280,1,0,0,0
24281,1,0,0,0
24282,1,0,0,0
24283,1,0,0,0
24284,1,0,0,0
24286,1,0,0,0
24287,1,0,0,0
24288,1,0,0,0
24292,1,0,0,0
24293,1,0,0,0
24294,1,0,0,0
24295,1,0,0,0
24296,1,0,0,0
24298,1,0,0,0
24299,1,0,0,0
24300,1,0,0,0
24301,1,0,0,0
24302,1,0,0,0
24303,1,0,0,0
24304,1,0,0,0
24305,1,0,0,0
24306,1,0,0,0
24307,1,0,0,0
24308,1,0,0,0
24309,1,0,0,0
24310,1,0,0,0
24311,1,0,0,0
24312,1,0,0,0
24313,1,0,0,0
24314,1,0,1,0
24315,1,0,1,0
24316,1,0,1,0
24317,1,0,1,0
24318,1,0,1,0
24319,1,0,1,0
24320,1,0,1,0
24321,0,0,1,0
24322,0,0,1,0
24323,0,0,1,0
24324,0,0,1,0
24325,0,0,1,0
24326,0,0,1,0
24327,1,0,1,0
24328,1,0,1,0
24329,0,0,1,0
24330,1,0,1,0
24331,1,0,1,0
24332,1,0,1,0
24333,1,0,1,0
24334,1,0,1,0
24335,1,0,1,0
24336,1,0,1,0
24337,1,0,1,0
24338,1,0,1,0
24339,1,0,1,0
24340,1,0,1,0
24341,1,0,1,0
24342,1,0,1,0
24343,1,0,1,0
24344,1,0,1,0
24345,1,0,1,0
24346,1,0,1,0
24347,1,0,1,0
24348,1,0,1,0
24349,1,0,1,0
24350,1,0,1,0
24351,1,0,1,0
24352,1,0,1,0
24353,1,0,1,0
24354,1,0,1,0
24355,1,0,1,0
24356,1,0,1,0
24357,1,0,1,0
24358,1,0,1,0
24359,1,0,1,0
24360,1,0,1,0
24361,1,0,1,0
24362,1,0,1,0
24363,1,0,1,0
24364,1,0,1,0
24365,1,0,1,0
24366,1,0,1,0
24367,1,0,1,0
24368,1,0,1,0
24369,1,0,1,0
24370,1,0,1,0
24371,0,0,1,0
24372,0,0,1,0
24373,1,0,1,0
24374,1,0,1,0
24375,1,0,1,0
24376,1,0,1,0
24377,1,0,1,0
24378,1,0,1,0
24379,1,0,1,0
24380,1,0,1,0
24381,1,0,1,0
24382,1,0,1,0
24383,1,0,1,0
24384,1,0,1,0
24385,1,0,1,0
24386,1,0,1,0
24387,1,0,1,0
24388,0,0,1,0
24389,0,0,1,0
24390,0,0,1,0
24391,0,0,1,0
24392,0,0,1,0
24393,0,0,1,0
24394,0,0,1,0
24395,0,0,1,0
24396,0,0,1,0
24397,0,0,1,0
24398,0,0,1,0
24399,0,0,1,0
24400,0,0,1,0
24401,0,0,1,0
24402,0,0,1,0
24403,0,0,1,0
24404,0,0,1,0
24405,1,0,1,0
24406,1,0,1,0
24407,0,0,1,0
24408,0,0,1,0
24409,1,0,1,0
24410,1,0,1,0
24411,0,0,1,0
24412,0,0,1,0
24413,0,0,1,0
24414,0,0,1,0
24415,0,0,1,0
24416,0,0,1,0
24417,0,0,1,0
24418,0,0,1,0
24419,1,0,1,0
24420,1,0,1,0
24421,1,0,1,0
24422,0,0,1,0
24423,0,0,1,0
24424,0,0,1,0
24425,0,0,1,0
24426,0,0,1,0
24427,0,0,1,0
24428,0,0,1,0
24429,0,0,1,0
24430,0,0,1,0
24431,0,0,1,0
24432,0,0,1,0
24433,1,0,1,0
24434,1,0,1,0
24435,1,0,1,0
24436,1,0,1,0
24437,1,0,1,0
24438,1,0,1,0
24439,0,0,1,0
24440,0,0,1,0
24441,0,0,1,0
24442,0,0,1,0
24443,0,0,1,0
24444,0,0,1,0
24445,0,0,1,0
24446,0,0,1,0
24447,0,0,1,0
24448,0,0,1,0
24449,0,0,1,0
24450,0,0,1,0
24451,0,0,1,0
24452,0,0,1,0
24453,0,0,1,0
24454,0,0,1,0
24455,0,0,1,0
24456,0,0,1,0
24457,0,0,1,0
24458,0,0,1,0
24459,0,0,1,0
24460,0,0,1,0
24461,0,0,1,0
24462,0,0,1,0
24463,0,0,1,0
24464,0,0,1,0
24465,0,0,1,0
24466,0,0,1,0
24467,0,0,1,0
24468,0,0,1,0
24469,0,0,1,0
24470,0,0,1,0
24471,1,0,1,0
24472,0,0,1,0
24473,0,0,1,0
24474,0,0,1,0
24475,1,0,1,0
24476,1,0,1,0
24477,1,0,1,0
24478,1,0,1,0
24479,1,0,1,0
24480,1,0,1,0
24481,1,0,1,0
24482,1,0,1,0
24483,1,0,1,0
24484,0,0,1,0
24485,0,0,1,0
24486,0,0,1,0
24487,0,0,1,0
24488,0,0,1,0
24489,0,0,1,0
24490,0,0,1,0
24491,0,0,1,0
24492,0,0,1,0
24493,0,0,1,0
24494,0,0,1,0
24495,0,0,1,0
24496,0,0,1,0
24497,0,0,1,0
24498,0,0,1,0
24499,1,0,1,0
24500,1,0,1,0
24501,1,0,1,0
24502,1,0,1,0
24503,1,0,1,0
24504,1,0,1,0
24505,1,0,1,0
24506,1,0,1,0
24507,1,0,1,0
24508,1,0,1,0
24509,1,0,1,0
24510,1,0,1,0
24511,1,0,1,0
24512,1,0,1,0
24513,1,0,1,0
24514,1,0,1,0
24515,1,0,1,0
24516,1,0,1,0
24517,1,0,1,0
24518,1,0,1,0
24519,1,0,1,0
24520,1,0,1,0
24521,1,0,1,0
24522,1,0,1,0
24523,1,0,1,0
24524,1,0,1,0
24525,1,0,1,0
24526,1,0,1,0
24527,1,0,1,0
24528,1,0,1,0
24529,1,0,1,0
24530,1,0,1,0
24531,1,0,1,0
24532,1,0,1,0
24533,1,0,1,0
24534,1,0,1,0
24535,1,0,1,0
24536,1,0,1,0
24537,1,0,1,0
24538,1,0,1,0
24539,1,0,1,0
24540,1,0,1,0
24541,1,0,1,0
24542,1,0,1,0
24543,1,0,1,0
24544,1,0,1,0
24545,1,0,1,0
24546,1,0,1,0
24547,1,0,1,0
24548,1,0,1,0
24549,1,0,1,0
24550,1,0,1,0
24551,1,0,1,0
24552,1,0,1,0
24553,1,0,1,0
24554,1,0,1,0
24555,1,0,1,0
24556,1,0,1,0
24557,1,0,1,0
24558,1,0,1,0
24559,1,0,1,0
24560,1,0,1,0
24561,1,0,1,0
24562,1,0,1,0
24563,1,0,1,0
24564,1,0,1,0
24565,1,0,1,0
24566,1,0,1,0
24567,1,0,1,0
24568,1,0,1,0
24569,1,0,1,0
24570,1,0,1,0
24571,1,0,1,0
24572,1,0,1,0
24573,1,0,1,0
24574,1,0,1,0
24575,1,0,1,0
24576,1,0,1,0
24577,1,0,1,0
24578,1,0,1,0
24579,1,0,1,0
24580,1,0,1,0
24581,1,0,1,0
24582,1,0,1,0
24583,1,0,1,0
24584,1,0,1,0
24585,1,0,1,0
24586,1,0,1,0
24587,1,0,1,0
24588,1,0,1,0
24589,1,0,1,0
24590,1,0,1,0
24591,1,0,1,0
24592,1,0,1,0
24593,1,0,1,0
24594,1,0,1,0
24595,1,0,1,0
24596,1,0,1,0
24597,1,0,1,0
24598,1,0,1,0
24599,1,0,1,0
24600,1,0,1,0
24601,1,0,1,0
24602,1,0,1,0
24603,1,0,1,0
24604,1,0,1,0
24605,1,0,1,0
24606,1,0,1,0
24607,1,0,1,0
24608,1,0,1,0
24609,0,0,1,0
24610,0,0,1,0
24611,0,0,1,0
24612,1,0,1,0
24613,1,0,1,0
24614,1,0,1,0
24615,1,0,1,0
24616,1,0,1,0
24617,1,0,1,0
24618,1,0,1,0
24619,1,0,1,0
24620,1,0,1,0
24621,1,0,1,0
24622,1,0,1,0
24623,1,0,1,0
24624,1,0,1,0
24625,1,0,1,0
24626,1,0,1,0
24627,1,0,1,0
24628,1,0,1,0
24629,1,0,1,0
24630,1,0,1,0
24631,1,0,1,0
24632,0,0,1,0
24633,1,0,1,0
24634,1,0,1,0
24635,1,0,1,0
24636,1,0,1,0
24637,1,0,1,0
24638,0,0,1,0
24639,1,0,1,0
24640,1,0,1,0
24641,1,0,1,0
24642,1,0,1,0
